Brand,Category,Original Title,Quality,Lap-Pop Price,Trust-EG Price,Allewaa Price,Minimum Market Price,Suggested Selling Price,Generic Title
Lenovo,Fan,"مروحة تبريد – متوافقة مع لاب توب Lenovo IdeaPad 510-15, 510-14, 310-15, 310-14 – فولت 5V – أمبير 0.36A – عدد الأسلاك: 5 – رقم القطعة DC28000CZF0.",Standard/Copy,1195.0,N/A,N/A,1195.0,1135.25,0 14 14 15 15 310 310 36a 5 510 510 5v dc28000czf0 fan ideapad lenovo أمبير الأسلاك القطعة تبريد رقم عدد فولت متوافقة مع
Lenovo,Fan,مروحة تبريد – متوافقة مع لاب توب Lenovo Ideapad 520-14 و 520-15 و 320-14 و 320-15 و 330-14 و 330-15 و 130-15 – فولت 5V – عدد الأسلاك: 4 – رقم القطعة DC28000DBF0.,Standard/Copy,995.0,N/A,N/A,995.0,945.25,130 14 14 14 15 15 15 15 320 320 330 330 4 520 520 5v dc28000dbf0 fan ideapad lenovo الأسلاك القطعة تبريد رقم عدد فولت متوافقة مع و و و و و و
Lenovo,Fan,مروحة تبريد – متوافقة مع لاب توب Lenovo ThinkPad T470 و T480 (لإصدار الرسوميات المدمجة) – فولت 5V – طاقة 2.5W – عدد الأسلاك: 5 – رقم القطعة 01YR202 .,Standard/Copy,1495.0,N/A,N/A,1495.0,1420.25,01yr202 2 5 5v 5w fan lenovo t470 t480 thinkpad الأسلاك الرسوميات القطعة المدمجة تبريد رقم طاقة عدد فولت لإصدار متوافقة مع و
Lenovo,Fan,مروحة تبريد – متوافقة مع لاب توب Lenovo Y50-70 و Y5070 – فولت 5V – أمبير 0.5A – رقم القطعة NS85B24-18K01 .,Standard/Copy,1795.0,N/A,N/A,1795.0,1705.25,0 18k01 5a 5v 70 fan lenovo ns85b24 y50 y5070 أمبير القطعة تبريد رقم فولت متوافقة مع و
Lenovo,Fan,مروحة تبريد – متوافقة مع لاب توب Lenovo Y50-70 و Y5070 – فولت 5V – أمبير 0.5A – عدد الأسلاك: 4 – رقم القطعة EG60070S1-C060-S99.,Standard/Copy,995.0,N/A,N/A,995.0,945.25,0 4 5a 5v 70 c060 eg60070s1 fan lenovo s99 y50 y5070 أمبير الأسلاك القطعة تبريد رقم عدد فولت متوافقة مع و
Lenovo,Fan,مروحة تبريد – متوافقة مع لاب توب Lenovo Z50-70 و G40-30 و G40-45 – فولت 5V – أمبير 0.5A – عدد الأسلاك: 4 – رقم القطعة  ‎DC28000CGS0 .,Standard/Copy,695.0,N/A,N/A,695.0,660.25,0 30 4 45 5a 5v 70 dc28000cgs0 fan g40 g40 lenovo z50 أمبير الأسلاك القطعة تبريد رقم عدد فولت متوافقة مع و و
Lenovo,Fan,"مروحة تبريد – متوافقة مع لاب توب Lenovo Z51-70, Z41-70, و Xiaoxin V4000 – فولت 5V – أمبير 0.5A – عدد الأسلاك: 5 – رقم القطعة DC28000FWF0.",Standard/Copy,895.0,N/A,N/A,895.0,850.25,0 5 5a 5v 70 70 dc28000fwf0 fan lenovo v4000 xiaoxin z41 z51 أمبير الأسلاك القطعة تبريد رقم عدد فولت متوافقة مع و
Toshiba,Fan,مروحة توشيبا Compatible Toshiba Fan c850 | ضمان شهر,Standard/Copy,N/A,900.0,N/A,900.0,855.0,c850 fan fan toshiba توشيبا شهر ضمان
Dell,Fan,مروحة ديل  Genuine Dell Inspiron 7420 7425 2-in-1 Latitude 3330 Fan dfs5k12114464k | ضمان 3 شهور,Original,N/A,2500.0,N/A,2500.0,2375.0,1 2 3 3330 7420 7425 dell dfs5k12114464k fan fan genuine in inspiron latitude ديل شهور ضمان
Dell,Fan,مروحة ديل - Genuine Dell Inspiron 7558 7568 7359 7347 Inspiron 13 Inspiron 15 Fan 03NWRX KSB0705HBA11 5v 4pin | ضمان 3 شهور,Original,N/A,2050.0,N/A,2050.0,1947.5,03nwrx 13 15 3 4pin 5v 7347 7359 7558 7568 dell fan fan genuine inspiron inspiron inspiron ksb0705hba11 ديل شهور ضمان
Dell,Fan,مروحة ديل Compatible Dell 3542 Fan | ضمان شهر,Standard/Copy,N/A,900.0,N/A,900.0,855.0,3542 dell fan fan ديل شهر ضمان
Dell,Fan,مروحة ديل Compatible Dell Fan E5570 3510 - H type cpu | ضمان شهر,Standard/Copy,N/A,1900.0,N/A,1900.0,1805.0,3510 cpu dell e5570 fan fan h type ديل شهر ضمان
Dell,Fan,مروحة ديل Compatible Dell Fan E6420 | ضمان شهر,Standard/Copy,N/A,1050.0,N/A,1050.0,997.5,dell e6420 fan fan ديل شهر ضمان
Dell,Fan,مروحة ديل Compatible Dell Latitude E5540 E5440 Fan | ضمان شهر,Standard/Copy,N/A,1000.0,N/A,1000.0,950.0,dell e5440 e5540 fan fan latitude ديل شهر ضمان
Dell,Fan,مروحة ديل Genuine Dell Fan 3521 | ضمان 3 شهور,Original,N/A,1200.0,N/A,1200.0,1140.0,3 3521 dell fan fan genuine ديل شهور ضمان
Dell,Fan,مروحة ديل Genuine Dell Inspiron 14 7460 discrete 7472 Fan 2X1VP | ضمان 3 شهور,Original,N/A,1800.0,N/A,1800.0,1710.0,14 2x1vp 3 7460 7472 dell discrete fan fan genuine inspiron ديل شهور ضمان
Dell,Fan,مروحة ديل Genuine Dell Inspiron 14 7460 integrated 15 7560 7572 Vostro 5568 5468 Fan 0W0J85 W0J85 | ضمان 3 شهور,Original,N/A,1750.0,N/A,1750.0,1662.5,0w0j85 14 15 3 5468 5568 7460 7560 7572 dell fan fan genuine inspiron integrated vostro w0j85 ديل شهور ضمان
Dell,Fan,مروحة ديل Genuine Dell inspiron 3555 3558 3559 3458 3459 3468 3568 vostro 3561 3565 Fan 0r9jv6 r9jv6 | ضمان 3 شهور,Original,N/A,1600.0,N/A,1600.0,1520.0,0r9jv6 3 3458 3459 3468 3555 3558 3559 3561 3565 3568 dell fan fan genuine inspiron r9jv6 vostro ديل شهور ضمان
Dell,Fan,مروحة ديل Genuine Dell Inspiron 5590 5598 Vostro 5490 5498 Fan 0CKNH2 0M638T | ضمان 3 شهور,Original,N/A,2250.0,N/A,2250.0,2137.5,0cknh2 0m638t 3 5490 5498 5590 5598 dell fan fan genuine inspiron vostro ديل شهور ضمان
Dell,Fan,مروحة ديل Genuine Dell Precision 3530 3520 Latitude E5580 5580 E5590 5590 E5591 5591 Fan 03NDV7 | ضمان 3 شهور,Original,N/A,2050.0,N/A,2050.0,1947.5,03ndv7 3 3520 3530 5580 5590 5591 dell e5580 e5590 e5591 fan fan genuine latitude precision ديل شهور ضمان
Dell,Fan,مروحة ديل Genuine Dell Precision M3530 Precision 3530 Latitude 5580 Latitude 5590 Fan C5F86 - 5V - 0.5A - 4pin - 5.2cfm | ضمان 3 شهور,Original,N/A,2200.0,N/A,2200.0,2090.0,0 2cfm 3 3530 4pin 5 5580 5590 5a 5v c5f86 dell fan fan genuine latitude latitude m3530 precision precision ديل شهور ضمان
Dell,Fan,مروحة ديل أصلي -  Genuine Dell Latitude 5400 5401 5402 5405 Fan 0T9T4M 5v 0.40A 4pin | ضمان 3 شهور,Original,N/A,2450.0,N/A,2450.0,2327.5,0 0t9t4m 3 40a 4pin 5400 5401 5402 5405 5v dell fan fan genuine latitude أصلي ديل شهور ضمان
Dell,Fan,مروحة ديل أصلية -  Genuine Dell XPS L521x fan 037XGD DFS661605FQ0T 3pin  | ضمان 3 شهور,Original,N/A,2850.0,N/A,2850.0,2707.5,037xgd 3 3pin dell dfs661605fq0t fan fan genuine l521x xps أصلية ديل شهور ضمان
Dell,Fan,مروحة ديل أصلية 5593 3580 3593 Original Dell Inspiron 5570 - لموديل به DVD | ضمان 3 شهور,Original,N/A,1350.0,N/A,1350.0,1282.5,3 3580 3593 5570 5593 dell dvd fan inspiron original أصلية به ديل شهور ضمان لموديل
Dell,Fan,مروحة ديل أصلية Genuine Dell Latitude 5480 E5480 5490 E5490 5491 5495 fan 0p5f39 0NV7FD 5v 0.4a 2w  | ضمان 3 شهور,Original,N/A,1900.0,N/A,1900.0,1805.0,0 0nv7fd 0p5f39 2w 3 4a 5480 5490 5491 5495 5v dell e5480 e5490 fan fan genuine latitude أصلية ديل شهور ضمان
Dell,Fan,مروحة ديل أصلية Genuine Dell XPS L502x L501x L702x  fan 0W3M3P DFS601305FQ0T 5v - 0.5a 3pin | ضمان 3 شهور,Original,N/A,1595.0,N/A,1595.0,1515.25,0 0w3m3p 3 3pin 5a 5v dell dfs601305fq0t fan fan genuine l501x l502x l702x xps أصلية ديل شهور ضمان
Dell,Fan,مروحة ديل أصلية Original Dell 15 3576 3578 3565 3567 3568 3562 Vostro 14 3468 fan 0cgf6x DFS170005010T | ضمان 3 شهور,Original,N/A,1500.0,N/A,1500.0,1425.0,0cgf6x 14 15 3 3468 3562 3565 3567 3568 3576 3578 dell dfs170005010t fan fan original vostro أصلية ديل شهور ضمان
Dell,Fan,مروحة ديل أصلية Original Dell Inspiron 5570 5593 3580 3593 Vostro 3500 3501 3505 3400 3401- لموديل بدون DVD | ضمان 3 شهور,Original,N/A,1300.0,N/A,1300.0,1235.0,3 3400 3401 3500 3501 3505 3580 3593 5570 5593 dell dvd fan inspiron original vostro أصلية بدون ديل شهور ضمان لموديل
Msi,Fan,مروحة فيجا  أصلية لاب ام اس اي Genuine MSI GMSI GS70 MSI GS72 MS-1771 GPU VGA Fan - 5v - 0.55a - 3pin | ضمان 3 شهور,Original,N/A,1950.0,N/A,1950.0,1852.5,0 1771 3 3pin 55a 5v fan fan genuine gmsi gpu gs70 gs72 ms msi msi vga أصلية اس ام اي شهور ضمان فيجا لاب
Msi,Fan,مروحة فيجا  أصلية لاب ام اس اي Genuine MSI GPU VGA Fan GGS63VR GS63 GS73 GS73VR MS-17B1 | ضمان 3 شهور,Original,N/A,2300.0,N/A,2300.0,2185.0,17b1 3 fan fan genuine ggs63vr gpu gs63 gs73 gs73vr ms msi vga أصلية اس ام اي شهور ضمان فيجا لاب
Msi,Fan,مروحة فيجا  أصلية لاب ام اس اي Genuine MSI GS65VR Stealth GPU VGA Fan 5v - 0.5a - 4pin | ضمان 3 شهور,Original,N/A,2195.0,N/A,2195.0,2085.25,0 3 4pin 5a 5v fan fan genuine gpu gs65vr msi stealth vga أصلية اس ام اي شهور ضمان فيجا لاب
Lenovo,Fan,مروحة فيجا 10v لينوفو  Genuine Lenovo Legion 5 15ACH6H R7000P Y7000P 2021 2020 GPU VGA Fan dfsal12e164810 FNKA | ضمان 3 شهور,Original,N/A,2700.0,N/A,2700.0,2565.0,10v 15ach6h 2020 2021 3 5 dfsal12e164810 fan fan fnka genuine gpu legion lenovo r7000p vga y7000p شهور ضمان فيجا لينوفو
Lenovo,Fan,مروحة فيجا 12v لينوفو Genuine Lenovo Legion 5 15ARH7 15ARP8 15APH9 Legion R7000P GPU VGA Fan DFSCL12E164860 | ضمان 3 شهور,Original,N/A,3150.0,N/A,3150.0,2992.5,12v 15aph9 15arh7 15arp8 3 5 dfscl12e164860 fan fan genuine gpu legion legion lenovo r7000p vga شهور ضمان فيجا لينوفو
Lenovo,Fan,مروحة فيجا 12v لينوفو Genuine Lenovo Legion 5 y550-15 Y7000P Legion 5I 15IMH05 GPU VGA Fan DFSCK22115181Q | ضمان 3 شهور,Original,N/A,2400.0,N/A,2400.0,2280.0,12v 15 15imh05 3 5 5i dfsck22115181q fan fan genuine gpu legion legion lenovo vga y550 y7000p شهور ضمان فيجا لينوفو
Lenovo,Fan,مروحة فيجا 5v لينوفو Genuine Lenovo Legion 5 15ARH7  Legion Y7000P GPU VGA Fan DFS5K22115371G 2022H | ضمان 3 شهور,Original,N/A,2850.0,N/A,2850.0,2707.5,15arh7 2022h 3 5 5v dfs5k22115371g fan fan genuine gpu legion legion lenovo vga y7000p شهور ضمان فيجا لينوفو
Lenovo,Fan,مروحة فيجا 5v لينوفو Genuine Lenovo Legion 5 15IMH05H 15ITH6H GPU VGA Fan dfs5k22115371g FNK8 | ضمان 3 شهور,Original,N/A,2700.0,N/A,2700.0,2565.0,15imh05h 15ith6h 3 5 5v dfs5k22115371g fan fan fnk8 genuine gpu legion lenovo vga شهور ضمان فيجا لينوفو
Lenovo,Fan,مروحة فيجا 5v لينوفو Genuine Lenovo Legion 5 15IMH05H Legion 5 15ITH6 GPU VGA Fan DC28000FBF1 | ضمان 3 شهور,Original,N/A,2300.0,N/A,2300.0,2185.0,15imh05h 15ith6 3 5 5 5v dc28000fbf1 fan fan genuine gpu legion legion lenovo vga شهور ضمان فيجا لينوفو
Lenovo,Fan,مروحة فيجا GPU VGA أصلي متوافق مع Genuine Lenovo Ideapad Gaming 3 15ACH6. تعمل بجهد 5V وبشدة تيار 0.5A. رقم القطعة: DFS5K12B159A1H.,Original,1895.0,N/A,N/A,1895.0,1800.25,0 15ach6 3 5a 5v dfs5k12b159a1h fan gaming genuine gpu ideapad lenovo vga أصلي القطعة بجهد تعمل تيار رقم فيجا متوافق مع وبشدة
Lenovo,Fan,"مروحة فيجا GPU VGA أصلي متوافق مع Genuine Lenovo Legion 5 15IMH05H, 17IMH05H, Y550-15E. تعمل بجهد 5V وبشدة تيار 0.5A. رقم القطعة: DFS5K323161A1C.",Original,1895.0,N/A,N/A,1895.0,1800.25,0 15e 15imh05h 17imh05h 5 5a 5v dfs5k323161a1c fan genuine gpu legion lenovo vga y550 أصلي القطعة بجهد تعمل تيار رقم فيجا متوافق مع وبشدة
Lenovo,Fan,"مروحة فيجا GPU VGA أصلي متوافق مع Genuine Lenovo Legion 5 Pro 16ITH6H, 16ACH6H, R9000P. تعمل بجهد 10V وبشدة تيار 0.8A. رقم القطعة: DFS5L32G064860.",Original,1995.0,N/A,N/A,1995.0,1895.25,0 10v 16ach6h 16ith6h 5 8a dfs5l32g064860 fan genuine gpu legion lenovo pro r9000p vga أصلي القطعة بجهد تعمل تيار رقم فيجا متوافق مع وبشدة
Lenovo,Fan,"مروحة فيجا GPU VGA أصلي متوافق مع Genuine Lenovo Legion Y740, Legion Y730, Legion Y9000K. تعمل بجهد 5V وبشدة تيار 0.5A. رقم القطعة: DFS2001055R0T.",Original,1995.0,N/A,N/A,1995.0,1895.25,0 5a 5v dfs2001055r0t fan genuine gpu legion legion legion lenovo vga y730 y740 y9000k أصلي القطعة بجهد تعمل تيار رقم فيجا متوافق مع وبشدة
Dell,Fan,مروحة فيجا GPU VGA أصلي متوافق مع Original Dell G3 3590. تعمل بجهد 5V وبشدة تيار 0.5A. رقم القطعة: DFS5K12214161B.,Original,1695.0,N/A,N/A,1695.0,1610.25,0 3590 5a 5v dell dfs5k12214161b fan g3 gpu original vga أصلي القطعة بجهد تعمل تيار رقم فيجا متوافق مع وبشدة
Dell,Fan,"مروحة فيجا GPU VGA أصلي متوافق مع Original Dell G5 5590, G7 7590, G7 7790. تعمل بجهد 12V وبشدة تيار 0.5A. رقم القطعة: NS8CC09-18G30.",Original,1795.0,N/A,N/A,1795.0,1705.25,0 12v 18g30 5590 5a 7590 7790 dell fan g5 g7 g7 gpu ns8cc09 original vga أصلي القطعة بجهد تعمل تيار رقم فيجا متوافق مع وبشدة
Dell,Fan,"مروحة فيجا GPU VGA أصلي متوافق مع Original Dell G7 7577, 7588. تعمل بجهد 5V وبشدة تيار 0.5A. رقم القطعة: DFS541105FC0T.",Original,1795.0,N/A,N/A,1795.0,1705.25,0 5a 5v 7577 7588 dell dfs541105fc0t fan g7 gpu original vga أصلي القطعة بجهد تعمل تيار رقم فيجا متوافق مع وبشدة
Dell,Fan,"مروحة فيجا GPU VGA أصلي متوافق مع Original Dell Precision 7530, Precision 7540, M7530, M7540. تعمل بجهد 5V وبشدة تيار 0.5A وقدرة 2.5W. رقم القطعة: XRDSF85C13-17G24.",Original,1895.0,N/A,N/A,1895.0,1800.25,0 17g24 2 5a 5v 5w 7530 7540 dell fan gpu m7530 m7540 original precision precision vga xrdsf85c13 أصلي القطعة بجهد تعمل تيار رقم فيجا متوافق مع وبشدة وقدرة
Lenovo,Fan,"مروحة فيجا GPU VGA أصلي متوافق مع Original Lenovo Legion Y540, Y530, Y545, Y7000, Y7000P. تعمل بجهد 5V وبشدة تيار 0.5A. رقم القطعة: XRF2021CB0J.",Original,1895.0,N/A,N/A,1895.0,1800.25,0 5a 5v fan gpu legion lenovo original vga xrf2021cb0j y530 y540 y545 y7000 y7000p أصلي القطعة بجهد تعمل تيار رقم فيجا متوافق مع وبشدة
Alienware/Dell,Fan,"مروحة فيجا أصلي متوافق مع Genuine Dell Alienware M17 R3, M17 R4 (P45E). تعمل بجهد 12V وبشدة تيار 0.38A. رقم القطعة: FM7H.",Original,1895.0,N/A,N/A,1895.0,1800.25,0 12v 38a alienware dell fan fm7h genuine m17 m17 p45e r3 r4 أصلي القطعة بجهد تعمل تيار رقم فيجا متوافق مع وبشدة
Alienware/Dell,Fan,مروحة فيجا أصلي متوافق مع Genuine Dell Alienware X15 R1 (RTX30). تعمل بجهد 5V وبشدة تيار 0.5A. رقم القطعة: 0V0G61.,Original,1895.0,N/A,N/A,1895.0,1800.25,0 0v0g61 5a 5v alienware dell fan genuine r1 rtx30 x15 أصلي القطعة بجهد تعمل تيار رقم فيجا متوافق مع وبشدة
Dell,Fan,"مروحة فيجا أصلي متوافق مع Genuine Dell G15 5510, G15 5511, G15 5515 (RTX 3070). تعمل بجهد 12V وبشدة تيار 0.35A. رقم القطعة: NS8CC17",Original,1895.0,N/A,N/A,1895.0,1800.25,0 12v 3070 35a 5510 5511 5515 dell fan g15 g15 g15 genuine ns8cc17 rtx أصلي القطعة بجهد تعمل تيار رقم فيجا متوافق مع وبشدة
Dell,Fan,"مروحة فيجا أصلي متوافق مع Genuine Dell G15 5510, G15 5515 (GTX 1650). تعمل بجهد 5V وبشدة تيار 0.5A. رقم القطعة: EG75070S1-C670-S9A",Original,1795.0,N/A,N/A,1795.0,1705.25,0 1650 5510 5515 5a 5v c670 dell eg75070s1 fan g15 g15 genuine gtx s9a أصلي القطعة بجهد تعمل تيار رقم فيجا متوافق مع وبشدة
Dell,Fan,"مروحة فيجا أصلي متوافق مع Genuine Dell G15 5510, G15 5515 (RTX 3060, RTX 3050). تعمل بجهد 5V وبشدة تيار 0.5A. رقم القطعة: DFSCK22105182Q.",Original,1895.0,N/A,N/A,1895.0,1800.25,0 3050 3060 5510 5515 5a 5v dell dfsck22105182q fan g15 g15 genuine rtx rtx أصلي القطعة بجهد تعمل تيار رقم فيجا متوافق مع وبشدة
Dell,Fan,"مروحة فيجا أصلي متوافق مع Genuine Dell G15 5520, G15 5525 . تعمل بجهد 12V وبشدة تيار 0.25A. رقم القطعة: EG75071S1-C190-S9A.",Original,2295.0,N/A,N/A,2295.0,2180.25,0 12v 25a 5520 5525 c190 dell eg75071s1 fan g15 g15 genuine s9a أصلي القطعة بجهد تعمل تيار رقم فيجا متوافق مع وبشدة
Dell,Fan,"مروحة فيجا أصلي متوافق مع Genuine Dell G3 3579, G5 5587. تعمل بجهد 5V وبشدة تيار 0.5A. رقم القطعة: 0W0J86.",Original,1695.0,N/A,N/A,1695.0,1610.25,0 0w0j86 3579 5587 5a 5v dell fan g3 g5 genuine أصلي القطعة بجهد تعمل تيار رقم فيجا متوافق مع وبشدة
Dell,Fan,"مروحة فيجا أصلي متوافق مع Genuine Dell Precision 5520, 5530, 5540 وDell XPS 15 (9560, 9570, 7590). تعمل بجهد 5V وبشدة تيار 0.5A. رقم القطعة: DC28000IPF0.",Original,1795.0,N/A,N/A,1795.0,1705.25,0 15 5520 5530 5540 5a 5v 7590 9560 9570 dc28000ipf0 dell fan genuine precision xps أصلي القطعة بجهد تعمل تيار رقم فيجا متوافق مع وdell وبشدة
Msi,Fan,"مروحة فيجا أصلي متوافق مع Genuine MSI GF63 Thin, GF65 Thin, MSI Creator 15M (MS-16R1, MS-16R2, MS-16R3). تعمل بجهد 5V وبشدة تيار 0.55A. رقم القطعة: PAAD06015SL- N433.",Original,2195.0,N/A,N/A,2195.0,2085.25,0 15m 16r1 16r2 16r3 55a 5v creator fan genuine gf63 gf65 ms ms ms msi msi n433 paad06015sl thin thin أصلي القطعة بجهد تعمل تيار رقم فيجا متوافق مع وبشدة
Dell,Fan,"مروحة فيجا أصلي متوافق مع Original Dell G3 3590, G3-3590, G3 3500, G5 5500, G5 5505. تعمل بجهد 5V وبشدة تيار 0.5A. رقم القطعة: 0F3DF0.",Original,1895.0,N/A,N/A,1895.0,1800.25,0 0f3df0 3500 3590 3590 5500 5505 5a 5v dell fan g3 g3 g3 g5 g5 original أصلي القطعة بجهد تعمل تيار رقم فيجا متوافق مع وبشدة
Razer,Fan,مروحة فيجا أصلية ريزر بليد Genuine RAZER Blade RZ09-0409 15 advanced 2021 GPU VGA Fan DFS5K22115572J FPG2 | ضمان 3 شهور,Original,N/A,3150.0,N/A,3150.0,2992.5,0409 15 2021 3 advanced blade dfs5k22115572j fan fan fpg2 genuine gpu razer rz09 vga أصلية بليد ريزر شهور ضمان فيجا
Razer,Fan,مروحة فيجا أصلية ريزر بليد RAZER Blade RZ09-027 RZ09-0410 GPU VGA Fan DFS5K121142621 FNL5 | ضمان 3 شهور,Standard/Copy,N/A,2900.0,N/A,2900.0,2755.0,027 0410 3 blade dfs5k121142621 fan fan fnl5 gpu razer rz09 rz09 vga أصلية بليد ريزر شهور ضمان فيجا
Acer,Fan,مروحة فيجا أيسر -  Genuine Acer Aspire 7 A715-51G A715-76G GPU VGA fan 5v - 0.5a 4pin | ضمان 3 شهور,Original,N/A,2695.0,N/A,2695.0,2560.25,0 3 4pin 51g 5a 5v 7 76g a715 a715 acer aspire fan fan genuine gpu vga أيسر شهور ضمان فيجا
Acer,Fan,مروحة فيجا أيسر أصلية 12 فولت Genuine Acer GPU VGA fan Nitro 5 AN515 AN517 Predator Helios 300 PH317 | ضمان 3 شهور,Original,N/A,2300.0,N/A,2300.0,2185.0,12 3 300 5 acer an515 an517 fan fan genuine gpu helios nitro ph317 predator vga أصلية أيسر شهور ضمان فولت فيجا
Acer,Fan,مروحة فيجا أيسر أصلية 5 فولت Genuine Acer Predator Helios 300 PH317-53 Nitro 5 AN515 FML9 GPU VGA fan DC28000QEF0  | ضمان 3 شهور,Original,N/A,2200.0,N/A,2200.0,2090.0,3 300 5 5 53 acer an515 dc28000qef0 fan fan fml9 genuine gpu helios nitro ph317 predator vga أصلية أيسر شهور ضمان فولت فيجا
Hp,Fan,مروحة فيجا اتش بي  Genuine HP Envy X360 15-DS - Envy X360 15-DR - Envy X360 15M-DS GPU VGA Fan L53542-001 - 5V - 0.5A - 4pin | ضمان 3 شهور,Original,N/A,2250.0,N/A,2250.0,2137.5,0 001 15 15 15m 3 4pin 5a 5v dr ds ds envy envy envy fan fan genuine gpu hp l53542 vga x360 x360 x360 اتش بي شهور ضمان فيجا
Hp,Fan,مروحة فيجا اتش بي  Genuine Hp Omen 16-B - 16-C GPU VGA Fan M75488-001 - 12V - 0.5A - 4pin | ضمان 3 شهور,Original,N/A,2750.0,N/A,2750.0,2612.5,0 001 12v 16 16 3 4pin 5a b c fan fan genuine gpu hp m75488 omen vga اتش بي شهور ضمان فيجا
Hp,Fan,مروحة فيجا اتش بي  Genuine HP Omen 17-CK TPN-Q266 GPU VGA Fan M78889-001 4pin 12v 1a | ضمان 3 شهور,Original,N/A,2750.0,N/A,2750.0,2612.5,001 12v 17 1a 3 4pin ck fan fan genuine gpu hp m78889 omen q266 tpn vga اتش بي شهور ضمان فيجا
Hp,Fan,مروحة فيجا اتش بي  Genuine HP Omen X 2S 15-DG 15-DG0075CL GPU VGA Fan NS8CC06-18K25 4pin 12v 0.5a | ضمان 3 شهور,Original,N/A,4650.0,N/A,4650.0,4417.5,0 12v 15 15 18k25 2s 3 4pin 5a dg dg0075cl fan fan genuine gpu hp ns8cc06 omen vga x اتش بي شهور ضمان فيجا
Hp,Fan,مروحة فيجا اتش بي  Genuine Hp Pavilion 15-CX GPU VGA Fan L20334-001 - 5V - 0.5A - 4pin | ضمان 3 شهور,Original,N/A,2250.0,N/A,2250.0,2137.5,0 001 15 3 4pin 5a 5v cx fan fan genuine gpu hp l20334 pavilion vga اتش بي شهور ضمان فيجا
Hp,Fan,مروحة فيجا اتش بي  Genuine HP Pavilion Gaming 15-DK  15T-DK  TPN-C141 GPU Fan ND85C16-18L03 | ضمان 3 شهور,Original,N/A,2300.0,N/A,2300.0,2185.0,15 15t 18l03 3 c141 dk dk fan fan gaming genuine gpu hp nd85c16 pavilion tpn اتش بي شهور ضمان فيجا
Hp,Fan,مروحة فيجا اتش بي  Genuine HP Spectre X360 16-F 2-in-1 GPU VGA Fan DFS5K22B05673P FNS7 - 5V - 0.5A - 4pin | ضمان 3 شهور,Original,N/A,2550.0,N/A,2550.0,2422.5,0 1 16 2 3 4pin 5a 5v dfs5k22b05673p f fan fan fns7 genuine gpu hp in spectre vga x360 اتش بي شهور ضمان فيجا
Hp,Fan,مروحة فيجا اتش بي  Genuine HP VICTUS 80w 16-d 16-E 16t-d TPN-Q263 GPU Fan M75727-001 | ضمان 3 شهور,Original,N/A,3100.0,N/A,3100.0,2945.0,001 16 16 16t 3 80w d d e fan fan genuine gpu hp m75727 q263 tpn victus اتش بي شهور ضمان فيجا
Hp,Fan,مروحة فيجا اتش بي  Genuine HP Victus 9 16-R 16-S Omen 16-WD 16-AE 16-XD GPU VGA Fan MG75091V1-C180-S9A 4pin 12v 0.6a | ضمان 3 شهور,Original,N/A,2950.0,N/A,2950.0,2802.5,0 12v 16 16 16 16 16 3 4pin 6a 9 ae c180 fan fan genuine gpu hp mg75091v1 omen r s s9a vga victus wd xd اتش بي شهور ضمان فيجا
Hp,Fan,مروحة فيجا اتش بي 12 فولت Genuine HP OMEN 16-K OMEN 16-N GPU Fan N18100-001 EG75071S1-C230-S9A  | ضمان 3 شهور,Original,N/A,3200.0,N/A,3200.0,3040.0,001 12 16 16 3 c230 eg75071s1 fan fan genuine gpu hp k n n18100 omen omen s9a اتش بي شهور ضمان فولت فيجا
Hp,Fan,مروحة فيجا اتش بي 5 فولت Genuine HP OMEN 16-K HP OMEN 16-N N18091-001 GPU Fan 0FPKK0001H | ضمان 3 شهور,Original,N/A,2900.0,N/A,2900.0,2755.0,001 0fpkk0001h 16 16 3 5 fan fan genuine gpu hp hp k n n18091 omen omen اتش بي شهور ضمان فولت فيجا
Hp,Fan,مروحة فيجا اتش بي Genuine HP Elitebook Folio 1040 G3 GPU VGA Fan 0FG8L0000H - 4pin - 5v - 0.5a | ضمان 3 شهور,Original,N/A,1650.0,N/A,1650.0,1567.5,0 0fg8l0000h 1040 3 4pin 5a 5v elitebook fan fan folio g3 genuine gpu hp vga اتش بي شهور ضمان فيجا
Hp,Fan,مروحة فيجا اتش بي Genuine HP Envy 17-CG Envy 17M-CG GPU VGA Fan EG50040S1-1C211-S9A - 4pin - 5v - 0.5a | ضمان 3 شهور,Original,N/A,1950.0,N/A,1950.0,1852.5,0 17 17m 1c211 3 4pin 5a 5v cg cg eg50040s1 envy envy fan fan genuine gpu hp s9a vga اتش بي شهور ضمان فيجا
Hp,Fan,مروحة فيجا اتش بي Genuine HP Omen 17-AN - Omen 17-AN014TX GPU VGA Fan 931577-001 - 4pin - 5v - 0.5a | ضمان 3 شهور,Original,N/A,2250.0,N/A,2250.0,2137.5,0 001 17 17 3 4pin 5a 5v 931577 an an014tx fan fan genuine gpu hp omen omen vga اتش بي شهور ضمان فيجا
Hp,Fan,مروحة فيجا اتش بي Genuine HP Pavilion 15-CS - Pavilion 15-CW GPU VGA Fan L40620-001 - 4pin - 5v - 0.5a | ضمان 3 شهور,Original,N/A,1950.0,N/A,1950.0,1852.5,0 001 15 15 3 4pin 5a 5v cs cw fan fan genuine gpu hp l40620 pavilion pavilion vga اتش بي شهور ضمان فيجا
