Brand,Category,Original Title,Quality,Lap-Pop Price,Trust-EG Price,Allewaa Price,Minimum Market Price,Suggested Selling Price,Generic Title,Demand_Score,Expert_Rating
Samsung,Battery,N148-N150-N250 Battery for Samsung N148 N150 N250 Original Quality,Original,N/A,N/A,1200,1200,1140,battery n148 n148 n150 n150 n250 n250 original quality samsung,40,9
Dell,Battery,N4010 Battery for Dell N4010 N5050 Original Quality Replacement,Original,N/A,N/A,1000,1000,950,battery dell n4010 n4010 n5050 original quality,40,9
Dell,Battery,N5030 Battery for Dell N5030 Original Quality Replacement Genuine,Original,N/A,N/A,900,900,855,battery dell genuine n5030 n5030 original quality,40,9
Hp,Battery,NC2400 Battery for HP NC2400 NC2410 Original Quality Replacement,Original,N/A,N/A,750,750,712.5,battery hp nc2400 nc2400 nc2410 original quality,40,9
Dell,Battery,NNF1C Battery for Dell XPS 13 Original Quality Replacement Genuine,Original,N/A,N/A,1700,1700,1615,13 battery dell genuine nnf1c original quality xps,40,9
Hp,Battery,OM03XL Battery for HP I04C IB70 OM03XL X360 – 57Wh Original Quality,Original,N/A,N/A,750,750,712.5,57wh battery hp i04c ib70 om03xl om03xl original quality x360,40,9
Dell,Battery,P34E001 Battery for Dell P34E P74F – 97Wh 11.4V Original Quality,Original,N/A,N/A,1450,1450,1377.5,11 4v 97wh battery dell original p34e p34e001 p74f quality,40,9
Toshiba,Battery,PA3817U-1BRS Battery for Toshiba PA3817U Original Quality Replacement,Original,N/A,N/A,500,500,475,1brs battery original pa3817u pa3817u quality toshiba,40,9
Toshiba,Battery,PA5185U Battery for Toshiba C55 PA5185U Original Quality Replacement,Original,N/A,N/A,600,600,570,battery c55 original pa5185u pa5185u quality toshiba,40,9
Hp,Battery,PG03XL Battery for HP DK0001LA DK0015LA PG03XL Original Quality,Original,N/A,N/A,1600,1600,1520,battery dk0001la dk0015la hp original pg03xl pg03xl quality,40,9
Hp,Battery,PG06XL Battery for HP PG06XL Original Quality Replacement Genuine,Original,N/A,N/A,1200,1200,1140,battery genuine hp original pg06xl pg06xl quality,40,9
Generic/Unknown,Battery,RC30-0248 Battery for RC30 RZ09 – 80Wh 15.4V Original Quality,Original,N/A,N/A,2800,2800,2660,0248 15 4v 80wh battery original quality rc30 rc30 rz09,40,8.5
Lenovo,Battery,S510P Battery for Lenovo S510P Original Quality Replacement Genuine,Original,N/A,N/A,1100,1100,1045,battery genuine lenovo original quality s510p s510p,40,9
Hp,Battery,SE03XL Battery for HP AL000 AL001NG AL100 AL102NG Q171 SE03XL – 27Wh,Standard/Copy,N/A,N/A,1400,1400,1330,27wh al000 al001ng al100 al102ng battery hp q171 se03xl se03xl,40,6.5
Hp,Battery,SO04XL Battery for HP PRO 13 G1 SO04XL V000 Original Quality,Original,N/A,N/A,1700,1700,1615,13 battery g1 hp original pro quality so04xl so04xl v000,40,9
Dell,Battery,T54FJ Battery for Dell E5430 E5520 E6420 E6430 E6520 T54FJ V 5200,Standard/Copy,N/A,N/A,700,700,665,5200 battery dell e5430 e5520 e6420 e6430 e6520 t54fj t54fj v,40,6.5
Hp,Battery,TT03XL Battery for HP TT03XL – 56Wh Original Quality Replacement,Original,N/A,N/A,1600,1600,1520,56wh battery hp original quality tt03xl tt03xl,40,9
Hp,Battery,VS03XL Battery for HP AS000 AS014WM AS020NR AS027CL AS043CL AS091MS,Standard/Copy,N/A,N/A,1150,1150,1092.5,as000 as014wm as020nr as027cl as043cl as091ms battery hp vs03xl,40,6.5
Hp,Battery,VV09XL Battery for HP VV09XL Original Quality Replacement Genuine,Original,N/A,N/A,1050,1050,997.5,battery genuine hp original quality vv09xl vv09xl,40,9
Dell,Battery,WJ5R2 Battery for Dell E5570 M3510 – 84Wh 11.4V Original Quality,Original,N/A,N/A,1700,1700,1615,11 4v 84wh battery dell e5570 m3510 original quality wj5r2,40,9
Asus,Battery,X407MA-1B Battery for Asus X407 X407MA X407UA X507 X507MA X507UB,Standard/Copy,N/A,N/A,1200,1200,1140,1b asus battery x407 x407ma x407ma x407ua x507 x507ma x507ub,40,6.5
Asus,Battery,X553M Battery for Asus X453 X553 X553M X553MA Original Quality,Original,N/A,N/A,600,600,570,asus battery original quality x453 x553 x553m x553m x553ma,40,9
Asus,Battery,X555LD Battery for Asus X555 X555LA X555LD X555LN Original Quality,Original,N/A,N/A,1000,1000,950,asus battery original quality x555 x555la x555ld x555ld x555ln,40,9
Hp,Battery,ZG06XL Battery for HP L07045 L07046 L07351 Q11C X360 ZC62EA ZG06,Standard/Copy,N/A,N/A,1800,1800,1710,battery hp l07045 l07046 l07351 q11c x360 zc62ea zg06 zg06xl,40,6.5
Acer,Battery,بطارية Acer AP18E8M أصلية متوافقة مع أجهزة Nitro وPredator – سعة 57.48 واط/ساعة,Standard/Copy,4895,N/A,N/A,4895,4650.25,48 57 acer ap18e8m battery nitro أجهزة أصلية ساعة سعة متوافقة مع وpredator واط,40,6.5
Asus,Battery,بطارية ASUS A42N1520 أصلية متوافقة مع أجهزة ROG – سعة 90 واط/ساعة,Standard/Copy,4595,N/A,N/A,4595,4365.25,90 a42n1520 asus battery rog أجهزة أصلية ساعة سعة متوافقة مع واط,40,6.5
Asus,Battery,بطارية ASUS B31N1732 أصلية متوافقة مع أجهزة VivoBook S14 – سعة 42 واط/ساعة,Standard/Copy,4600,N/A,N/A,4600,4370,42 asus b31n1732 battery s14 vivobook أجهزة أصلية ساعة سعة متوافقة مع واط,40,6.5
Asus,Battery,بطارية ASUS C41N1541 أصلية متوافقة مع أجهزة ROG Strix – سعة 76 واط/ساعة,Standard/Copy,4495,N/A,N/A,4495,4270.25,76 asus battery c41n1541 rog strix أجهزة أصلية ساعة سعة متوافقة مع واط,40,6.5
Alienware/Dell,Battery,بطارية Dell 1F22N أصلية متوافقة مع Alienware وG Series – سعة 60 واط/ساعة,Standard/Copy,4695,N/A,N/A,4695,4460.25,1f22n 60 alienware battery dell series أصلية ساعة سعة متوافقة مع وg واط,40,6.5
Alienware/Dell,Battery,بطارية Dell 2F8K3 أصلية متوافقة مع Alienware 17 و18 – سعة 86 واط/ساعة,Standard/Copy,3895,N/A,N/A,3895,3700.25,17 2f8k3 86 alienware battery dell أصلية ساعة سعة متوافقة مع و18 واط,40,6.5
Dell,Battery,بطارية Dell 69KF2 أصلية متوافقة مع XPS 15 9500 وPrecision 5550 وAlienware M15 R3 وM17 R3 – سعة 86 واط/ساعة,Standard/Copy,4895,N/A,N/A,4895,4650.25,15 5550 69kf2 86 9500 battery dell m15 r3 r3 xps أصلية ساعة سعة متوافقة مع وalienware وm17 وprecision واط,40,6.5
Dell,Battery,بطارية Dell 6GTPY أصلية متوافقة مع XPS وPrecision – سعة 97 واط/ساعة,Standard/Copy,4895,N/A,N/A,4895,4650.25,6gtpy 97 battery dell xps أصلية ساعة سعة متوافقة مع وprecision واط,40,6.5
Alienware/Dell,Battery,بطارية Dell 6JHDV أصلية متوافقة مع Alienware 17 R2/R3 – سعة 92 واط/ساعة,Standard/Copy,4795,N/A,N/A,4795,4555.25,17 6jhdv 92 alienware battery dell r2 r3 أصلية ساعة سعة متوافقة مع واط,40,6.5
Dell,Battery,بطارية Dell 8FCTC أصلية متوافقة مع XPS 15 9500 وPrecision 5550 وAlienware M15 R3 وM17 R3 – سعة 56 واط/ساعة,Standard/Copy,4500,N/A,N/A,4500,4275,15 5550 56 8fctc 9500 battery dell m15 r3 r3 xps أصلية ساعة سعة متوافقة مع وalienware وm17 وprecision واط,40,6.5
Dell,Battery,بطارية Dell 8N0T7 أصلية متوافقة مع XPS 15 9575 2-in-1 وPrecision 5530 2-in-1 – سعة 75 واط/ساعة,Standard/Copy,3895,N/A,N/A,3895,3700.25,1 1 15 2 2 5530 75 8n0t7 9575 battery dell in in xps أصلية ساعة سعة متوافقة مع وprecision واط,40,6.5
Dell,Battery,بطارية Dell 9MGCD أصلية متوافقة مع Venue 11 Pro – سعة 32 واط/ساعة,Standard/Copy,3395,N/A,N/A,3395,3225.25,11 32 9mgcd battery dell pro venue أصلية ساعة سعة متوافقة مع واط,40,6.5
Alienware/Dell,Battery,بطارية Dell 9NJM1 أصلية متوافقة مع Alienware 15 R3/R4 و17 R4/R5 – سعة 99 واط/ساعة,Standard/Copy,5295,N/A,N/A,5295,5030.25,15 99 9njm1 alienware battery dell r3 r4 r4 r5 أصلية ساعة سعة متوافقة مع و17 واط,40,6.5
Alienware/Dell,Battery,بطارية Dell BTYVOY1 أصلية متوافقة مع Alienware M17x R3 وR4 – سعة 90 واط/ساعة,Standard/Copy,4495,N/A,N/A,4495,4270.25,90 alienware battery btyvoy1 dell m17x r3 أصلية ساعة سعة متوافقة مع وr4 واط,40,6.5
Dell,Battery,بطارية Dell C4K9V أصلية متوافقة مع XPS 12 وXPS 13 – سعة 55 واط/ساعة,Standard/Copy,3195,N/A,N/A,3195,3035.25,12 13 55 battery c4k9v dell xps أصلية ساعة سعة متوافقة مع وxps واط,40,6.5
Alienware/Dell,Battery,بطارية Dell DT9XG أصلية متوافقة مع Alienware Area-51m R1 وR2 – سعة 90 واط/ساعة,Standard/Copy,5395,N/A,N/A,5395,5125.25,51m 90 alienware area battery dell dt9xg r1 أصلية ساعة سعة متوافقة مع وr2 واط,40,6.5
Dell,Battery,بطارية Dell FJJ4W أصلية متوافقة مع Precision M4600 وM4700 وM4800 وM6600 وM6700 وM6800 – سعة 97 واط/ساعة,Standard/Copy,3495,N/A,N/A,3495,3320.25,97 battery dell fjj4w m4600 precision أصلية ساعة سعة متوافقة مع وm4700 وm4800 وm6600 وm6700 وm6800 واط,40,6.5
Dell,Battery,بطارية Dell H5H20 أصلية متوافقة مع XPS 15 وPrecision – سعة 56 واط/ساعة,Standard/Copy,3895,N/A,N/A,3895,3700.25,15 56 battery dell h5h20 xps أصلية ساعة سعة متوافقة مع وprecision واط,40,6.5
Dell,Battery,بطارية Dell MFKVP أصلية متوافقة مع Precision 15 7510 و7520 و17 7710 و7720 – سعة 91 واط/ساعة,Standard/Copy,4495,N/A,N/A,4495,4270.25,15 7510 7710 91 battery dell mfkvp precision أصلية ساعة سعة متوافقة مع و17 و7520 و7720 واط,40,6.5
Dell,Battery,بطارية Dell MV07R أصلية متوافقة مع G3 وG5 وG7 – سعة 68 واط/ساعة,Standard/Copy,4600,N/A,N/A,4600,4370,68 battery dell g3 mv07r أصلية ساعة سعة متوافقة مع وg5 وg7 واط,40,6.5
Dell,Battery,بطارية Dell NNF1C أصلية متوافقة مع XPS 13 9365 2-in-1 – سعة 46 واط/ساعة,Standard/Copy,4395,N/A,N/A,4395,4175.25,1 13 2 46 9365 battery dell in nnf1c xps أصلية ساعة سعة متوافقة مع واط,40,6.5
Dell,Battery,بطارية Dell NYFJH أصلية متوافقة مع Precision 7530 و7540 و7730 و7740 – سعة 97 واط/ساعة,Standard/Copy,5295,N/A,N/A,5295,5030.25,7530 97 battery dell nyfjh precision أصلية ساعة سعة متوافقة مع و7540 و7730 و7740 واط,40,6.5
Dell,Battery,بطارية Dell PW23Y أصلية متوافقة مع XPS 13 9360 و9370 و9380 – سعة 60 واط/ساعة,Standard/Copy,4195,N/A,N/A,4195,3985.25,13 60 9360 battery dell pw23y xps أصلية ساعة سعة متوافقة مع و9370 و9380 واط,40,6.5
Dell,Battery,بطارية Dell RRCGW أصلية متوافقة مع XPS 15 وPrecision – سعة 56 واط/ساعة,Standard/Copy,3895,N/A,N/A,3895,3700.25,15 56 battery dell rrcgw xps أصلية ساعة سعة متوافقة مع وprecision واط,40,6.5
Dell,Battery,بطارية Dell T05W1 أصلية متوافقة مع Precision 15 و17 – سعة 72 واط/ساعة,Standard/Copy,3695,N/A,N/A,3695,3510.25,15 72 battery dell precision t05w1 أصلية ساعة سعة متوافقة مع و17 واط,40,6.5
Dell,Battery,بطارية Dell T0TRM أصلية متوافقة مع XPS 15 9530 وPrecision M3800 – سعة 61 واط/ساعة,Standard/Copy,3295,N/A,N/A,3295,3130.25,15 61 9530 battery dell m3800 t0trm xps أصلية ساعة سعة متوافقة مع وprecision واط,40,6.5
Dell,Battery,بطارية Dell XG4K6 أصلية متوافقة مع XPS 17 وPrecision – سعة 97 واط/ساعة,Standard/Copy,4695,N/A,N/A,4695,4460.25,17 97 battery dell xg4k6 xps أصلية ساعة سعة متوافقة مع وprecision واط,40,6.5
Hp,Battery,بطارية HP 746641-001 / OA04 أصلية متوافقة مع سلسلة HP Notebook – سعة 38 واط/ساعة,Standard/Copy,2695,N/A,N/A,2695,2560.25,001 38 746641 battery hp hp notebook oa04 أصلية ساعة سعة سلسلة متوافقة مع واط,40,6.5
Hp,Battery,بطارية HP AI06XL أصلية متوافقة مع ZBook 17 G3 وG4 – سعة 96 واط/ساعة,Standard/Copy,4295,N/A,N/A,4295,4080.25,17 96 ai06xl battery g3 hp zbook أصلية ساعة سعة متوافقة مع وg4 واط,40,6.5
Hp,Battery,بطارية HP AR08XL أصلية متوافقة مع أجهزة ZBook – سعة 75 واط/ساعة,Standard/Copy,1995,N/A,N/A,1995,1895.25,75 ar08xl battery hp zbook أجهزة أصلية ساعة سعة متوافقة مع واط,40,6.5
Hp,Battery,بطارية HP BN03XL أصلية متوافقة مع أجهزة Envy x360 – سعة 51 واط/ساعة,Standard/Copy,3695,N/A,N/A,3695,3510.25,51 battery bn03xl envy hp x360 أجهزة أصلية ساعة سعة متوافقة مع واط,40,6.5
Hp,Battery,بطارية HP CN03XL أصلية متوافقة مع أجهزة Envy وSpectre x360 – سعة 57.9 واط/ساعة,Standard/Copy,3195,N/A,N/A,3195,3035.25,57 9 battery cn03xl envy hp x360 أجهزة أصلية ساعة سعة متوافقة مع وspectre واط,40,6.5
Hp,Battery,بطارية HP FM08 (12 pin) أصلية متوافقة مع Omen 17-AN – سعة 83.22 واط/ساعة,Standard/Copy,4695,N/A,N/A,4695,4460.25,12 17 22 83 an battery fm08 hp omen pin أصلية ساعة سعة متوافقة مع واط,40,6.5
Hp,Battery,بطارية HP HS04 / HS03 أصلية متوافقة مع سلسلة HP Notebook – سعة 2200 مللي أمبير/ساعة,Standard/Copy,2395,N/A,N/A,2395,2275.25,2200 battery hp hp hs03 hs04 notebook أصلية أمبير ساعة سعة سلسلة متوافقة مع مللي,40,6.5
Hp,Battery,بطارية HP IR06XL أصلية متوافقة مع ZBook Power G7/G8/G9 – سعة 83 واط/ساعة,Standard/Copy,4795,N/A,N/A,4795,4555.25,83 battery g7 g8 g9 hp ir06xl power zbook أصلية ساعة سعة متوافقة مع واط,40,6.5
Hp,Battery,بطارية HP JC04/JC03 أصلية متوافقة مع أجهزة HP متعددة – سعة 41.4 واط/ساعة,Standard/Copy,3195,N/A,N/A,3195,3035.25,4 41 battery hp hp jc03 jc04 أجهزة أصلية ساعة سعة متعددة متوافقة مع واط,40,6.5
Hp,Battery,بطارية HP JI04XL / J104XL أصلية متوافقة مع Elite x2 1012 G2 – سعة 47.04 واط/ساعة,Standard/Copy,3295,N/A,N/A,3295,3130.25,04 1012 47 battery elite g2 hp j104xl ji04xl x2 أصلية ساعة سعة متوافقة مع واط,40,6.5
Hp,Battery,بطارية HP KB06XL / KBO6XL أصلية متوافقة مع Spectre x360 – سعة 79.2 واط/ساعة,Standard/Copy,3595,N/A,N/A,3595,3415.25,2 79 battery hp kb06xl kbo6xl spectre x360 أصلية ساعة سعة متوافقة مع واط,40,6.5
Hp,Battery,بطارية HP KC04XL أصلية متوافقة مع Envy X360 13-AG/AR وEnvy 13-AH/AQ – سعة 53.2 واط/ساعة,Standard/Copy,3895,N/A,N/A,3895,3700.25,13 13 2 53 ag ah aq ar battery envy hp kc04xl x360 أصلية ساعة سعة متوافقة مع وenvy واط,40,6.5
Hp,Battery,بطارية HP KK04XL أصلية متوافقة مع أجهزة Pro x2 612 G1 – سعة 29 واط/ساعة,Standard/Copy,3295,N/A,N/A,3295,3130.25,29 612 battery g1 hp kk04xl pro x2 أجهزة أصلية ساعة سعة متوافقة مع واط,40,6.5
Hp,Battery,بطارية HP LK03XL أصلية متوافقة مع Envy X360 15-BP/BQ/CN/CP وEnvy 17-AE/BW/CE – سعة 55.8 واط/ساعة,Standard/Copy,3895,N/A,N/A,3895,3700.25,15 17 55 8 ae battery bp bq bw ce cn cp envy hp lk03xl x360 أصلية ساعة سعة متوافقة مع وenvy واط,40,6.5
Hp,Battery,بطارية HP LP03XL أصلية متوافقة مع أجهزة Envy M6-P و15T-AE – سعة 48 واط/ساعة,Standard/Copy,3195,N/A,N/A,3195,3035.25,48 ae battery envy hp lp03xl m6 p أجهزة أصلية ساعة سعة متوافقة مع و15t واط,40,6.5
Hp,Battery,بطارية HP MB04XL أصلية متوافقة مع أجهزة Envy x360 – سعة 55.67 واط/ساعة,Standard/Copy,3795,N/A,N/A,3795,3605.25,55 67 battery envy hp mb04xl x360 أجهزة أصلية ساعة سعة متوافقة مع واط,40,6.5
Hp,Battery,بطارية HP MB06XL أصلية متوافقة مع ZBook Studio G7 وG8 وCreate G7 – سعة 83 واط/ساعة,Standard/Copy,4795,N/A,N/A,4795,4555.25,83 battery g7 g7 hp mb06xl studio zbook أصلية ساعة سعة متوافقة مع وcreate وg8 واط,40,6.5
Hp,Battery,بطارية HP MG04XL أصلية متوافقة مع أجهزة Elite x2 1012 G1 – سعة 40 واط/ساعة,Standard/Copy,3895,N/A,N/A,3895,3700.25,1012 40 battery elite g1 hp mg04xl x2 أجهزة أصلية ساعة سعة متوافقة مع واط,40,6.5
Hp,Battery,بطارية HP OA04 أصلية متوافقة مع أجهزة HP متعددة – سعة 38 واط/ساعة,Standard/Copy,2695,N/A,N/A,2695,2560.25,38 battery hp hp oa04 أجهزة أصلية ساعة سعة متعددة متوافقة مع واط,40,6.5
Hp,Battery,بطارية HP PG06XL أصلية متوافقة مع OMEN 15-DH – سعة 69 واط/ساعة,Standard/Copy,4695,N/A,N/A,4695,4460.25,15 69 battery dh hp omen pg06xl أصلية ساعة سعة متوافقة مع واط,40,6.5
Hp,Battery,بطارية HP PW04XL أصلية متوافقة مع Spectre XT TouchSmart 15-4000eg/15-4001xx/15-4000ew/15t-4000 – سعة 48 واط/ساعة,Standard/Copy,3895,N/A,N/A,3895,3700.25,15 15 15 15t 4000 4000eg 4000ew 4001xx 48 battery hp pw04xl spectre touchsmart xt أصلية ساعة سعة متوافقة مع واط,40,6.5
Hp,Battery,بطارية HP SA04XL أصلية متوافقة مع Envy x360 – سعة 55.67 واط/ساعة,Standard/Copy,3795,N/A,N/A,3795,3605.25,55 67 battery envy hp sa04xl x360 أصلية ساعة سعة متوافقة مع واط,40,6.5
Hp,Battery,بطارية HP SD03XL أصلية متوافقة مع Chromebook 13 G1 – سعة 45 واط/ساعة,Standard/Copy,3150,N/A,N/A,3150,2992.5,13 45 battery chromebook g1 hp sd03xl أصلية ساعة سعة متوافقة مع واط,40,6.5
Hp,Battery,بطارية HP SD06XL أصلية متوافقة مع Omen 15 2020 وOmen 15-ek0000 وOmen 15-en0000 – سعة 70.91 واط/ساعة,Standard/Copy,4495,N/A,N/A,4495,4270.25,15 15 15 2020 70 91 battery ek0000 en0000 hp omen sd06xl أصلية ساعة سعة متوافقة مع وomen وomen واط,40,6.5
Hp,Battery,بطارية HP SE04XL أصلية متوافقة مع أجهزة Pro X2 612 G2 – سعة 40.9 واط/ساعة,Standard/Copy,3395,N/A,N/A,3395,3225.25,40 612 9 battery g2 hp pro se04xl x2 أجهزة أصلية ساعة سعة متوافقة مع واط,40,6.5
Hp,Battery,بطارية HP VV09XL أصلية متوافقة مع ZBook 15 G3/G4 و17 G3 – سعة 90 واط/ساعة,Standard/Copy,3995,N/A,N/A,3995,3795.25,15 90 battery g3 g3 g4 hp vv09xl zbook أصلية ساعة سعة متوافقة مع و17 واط,40,6.5
Hp,Battery,بطارية HP ZO04XL أصلية متوافقة مع ZBook Studio G3 وG4 – سعة 64 واط/ساعة,Standard/Copy,4195,N/A,N/A,4195,3985.25,64 battery g3 hp studio zbook zo04xl أصلية ساعة سعة متوافقة مع وg4 واط,40,6.5
Hp,Battery,بطارية HP أصلية  Original HP Zbook 17 15 G2 G1 Battery 75Wh AR08XL  | ضمان 3 شهور,Original,N/A,3400,N/A,3400,3230,15 17 3 75wh ar08xl battery battery g1 g2 hp hp original zbook أصلية شهور ضمان,40,8.5
Hp,Battery,بطارية HP أصلية Genuine HP Envy 13-AB HP Spectre x360 13-AC 13-W Battery CN03XL 11.55V 4795mAh 57.9Wh | ضمان 3 شهور,Original,N/A,3400,N/A,3400,3230,11 13 13 13 3 4795mah 55v 57 9wh ab ac battery battery cn03xl envy genuine hp hp hp spectre w x360 أصلية شهور ضمان,40,8.5
Hp,Battery,بطارية HP أصلية Genuine HP Envy X360 13 13-ba 13-ay 13-ar 13-bd Envy X360 15-ed 15-ee 15-eu 15-es Battery BN03XL 51Wh | ضمان 3 شهور,Original,N/A,3700,N/A,3700,3515,13 13 13 13 13 15 15 15 15 3 51wh ar ay ba battery battery bd bn03xl ed ee envy envy es eu genuine hp hp x360 x360 أصلية شهور ضمان,40,8.5
Hp,Battery,بطارية HP أصلية Genuine HP Omen 16-C Victus 16-D Battery WK04XL 15.4V 4550mAh 70.07Wh | ضمان 3 شهور,Original,N/A,5400,N/A,5400,5130,07wh 15 16 16 3 4550mah 4v 70 battery battery c d genuine hp hp omen victus wk04xl أصلية شهور ضمان,40,8.5
Hp,Battery,بطارية HP أصلية Genuine HP Spectre X360 13-AP Spectre X360 13-AP0062TU Battery 15.4V 3990mAh 60Wh SP04XL | ضمان 3 شهور,Original,N/A,4400,N/A,4400,4180,13 13 15 3 3990mah 4v 60wh ap ap0062tu battery battery genuine hp hp sp04xl spectre spectre x360 x360 أصلية شهور ضمان,40,8.5
Hp,Battery,بطارية HP أصلية Genuine HP spectre X360 15-EB Battery BN06XL 11.55v 6000mAh 72.9Wh | ضمان 3 شهور,Original,N/A,4100,N/A,4100,3895,11 15 3 55v 6000mah 72 9wh battery battery bn06xl eb genuine hp hp spectre x360 أصلية شهور ضمان,40,8.5
Lenovo,Battery,بطارية Lenovo L13M4P02 أصلية – متوافقة مع Erazer Y50 وY70 – سعة 54 واط/ساعة,Standard/Copy,3695,N/A,N/A,3695,3510.25,54 battery erazer l13m4p02 lenovo y50 أصلية ساعة سعة متوافقة مع وy70 واط,40,6.5
Lenovo,Battery,بطارية Lenovo L13M4P71 أصلية متوافقة مع Yoga 3 Pro – سعة 44 واط/ساعة,Standard/Copy,4195,N/A,N/A,4195,3985.25,3 44 battery l13m4p71 lenovo pro yoga أصلية ساعة سعة متوافقة مع واط,40,6.5
Lenovo,Battery,بطارية Lenovo L15M4P23 أصلية – متوافقة مع Yoga 910 وYoga 5 Pro – سعة 78 واط/ساعة,Standard/Copy,4295,N/A,N/A,4295,4080.25,5 78 910 battery l15m4p23 lenovo pro yoga أصلية ساعة سعة متوافقة مع وyoga واط,40,6.5
Lenovo,Battery,بطارية Lenovo L16M4P60 أصلية متوافقة مع Yoga 920 وFlex Pro – سعة 70 واط/ساعة,Standard/Copy,4295,N/A,N/A,4295,4080.25,70 920 battery l16m4p60 lenovo pro yoga أصلية ساعة سعة متوافقة مع وflex واط,40,6.5
Lenovo,Battery,بطارية Lenovo L17C3PG1 أصلية – متوافقة مع Legion Y530 وY540 وY7000 – سعة 52.5 واط/ساعة,Standard/Copy,4295,N/A,N/A,4295,4080.25,5 52 battery l17c3pg1 legion lenovo y530 أصلية ساعة سعة متوافقة مع وy540 وy7000 واط,40,6.5
Lenovo,Battery,بطارية Lenovo L19L3PDA أصلية – متوافقة مع ThinkBook 14 وThinkBook 15 – سعة 45 واط/ساعة,Standard/Copy,4495,N/A,N/A,4495,4270.25,14 15 45 battery l19l3pda lenovo thinkbook أصلية ساعة سعة متوافقة مع وthinkbook واط,40,6.5
Lenovo,Battery,بطارية Lenovo L19M3PF1 أصلية – متوافقة مع ThinkBook 14 وThinkBook 15 – سعة 45 واط/ساعة,Standard/Copy,4495,N/A,N/A,4495,4270.25,14 15 45 battery l19m3pf1 lenovo thinkbook أصلية ساعة سعة متوافقة مع وthinkbook واط,40,6.5
Lenovo,Battery,بطارية Lenovo L19M4PC2 أصلية متوافقة مع Legion 5 وLegion 7 – سعة 80 واط/ساعة,Standard/Copy,4795,N/A,N/A,4795,4555.25,5 7 80 battery l19m4pc2 legion lenovo أصلية ساعة سعة متوافقة مع وlegion واط,40,6.5
Lenovo,Battery,بطارية Lenovo L19M4PC3 أصلية متوافقة مع Legion S7 و7-15IMH5 – سعة 71 واط/ساعة,Standard/Copy,6395,N/A,N/A,6395,6075.25,15imh5 71 battery l19m4pc3 legion lenovo s7 أصلية ساعة سعة متوافقة مع و7 واط,40,6.5
Lenovo,Battery,بطارية Lenovo L20C4PC1 أصلية متوافقة مع Legion 5 وLegion 7 – سعة 80 واط/ساعة,Standard/Copy,4695,N/A,N/A,4695,4460.25,5 7 80 battery l20c4pc1 legion lenovo أصلية ساعة سعة متوافقة مع وlegion واط,40,6.5
Msi,Battery,بطارية MSI BTY-M57 أصلية متوافقة مع أجهزة GP66 وGP76 Leopard – سعة 64 واط/ساعة,Standard/Copy,4695,N/A,N/A,4695,4460.25,64 battery bty gp66 leopard m57 msi أجهزة أصلية ساعة سعة متوافقة مع وgp76 واط,40,6.5
Msi,Battery,بطارية MSI BTY-M6K أصلية متوافقة مع أجهزة GF63 وGF75 وGS63VR – سعة 52.4 واط/ساعة,Standard/Copy,4695,N/A,N/A,4695,4460.25,4 52 battery bty gf63 m6k msi أجهزة أصلية ساعة سعة متوافقة مع وgf75 وgs63vr واط,40,6.5
Razer,Battery,بطارية Razer RC30-0248 أصلية متوافقة مع Blade 15 Advanced – سعة 80 واط/ساعة,Standard/Copy,5295,N/A,N/A,5295,5030.25,0248 15 80 advanced battery blade razer rc30 أصلية ساعة سعة متوافقة مع واط,40,6.5
Samsung,Battery,بطارية Samsung AA-PB2VC6W أصلية متوافقة مع أجهزة سامسونج N وNP – سعة 4000 مللي أمبير/ساعة,Standard/Copy,1795,N/A,N/A,1795,1705.25,4000 aa battery n pb2vc6w samsung أجهزة أصلية أمبير ساعة سامسونج سعة متوافقة مع مللي وnp,40,6.5
Toshiba,Battery,بطارية Toshiba PA3818U-1BRS متوافقة مع سلسلة Satellite – سعة 5200 مللي أمبير/ساعة,Standard/Copy,1595,N/A,N/A,1595,1515.25,1brs 5200 battery pa3818u satellite toshiba أمبير ساعة سعة سلسلة متوافقة مع مللي,40,6.5
Toshiba,Battery,بطارية Toshiba PA5026U-1BRS أصلية متوافقة مع Satellite C800 وC805 وC850 وC855 وL800 وL805 وL830 وL840 وL850 وL855 وM800 وM805 وP800 وP850 وP855 وS800 وS850 وS855 – سعة 48 واط/ساعة,Standard/Copy,2795,N/A,N/A,2795,2655.25,1brs 48 battery c800 pa5026u satellite toshiba أصلية ساعة سعة متوافقة مع وc805 وc850 وc855 وl800 وl805 وl830 وl840 وl850 وl855 وm800 وm805 وp800 وp850 وp855 وs800 وs850 وs855 واط,40,6.5
Toshiba,Battery,بطارية Toshiba PA5185U-1BRS أصلية متوافقة مع سلسلة Satellite – سعة 2800 مللي أمبير/ساعة,Standard/Copy,2895,N/A,N/A,2895,2750.25,1brs 2800 battery pa5185u satellite toshiba أصلية أمبير ساعة سعة سلسلة متوافقة مع مللي,40,6.5
Asus,Battery,بطارية أسوس Genuine Asus G550JK - N550J - R552JV Battery 4000mAh 59Wh C41-N550 | ضمان 3 شهور,Original,N/A,3850,N/A,3850,3657.5,3 4000mah 59wh asus battery battery c41 g550jk genuine n550 n550j r552jv أسوس شهور ضمان,40,8.5
